"corpus","user/mw0000/archiwa_spoleczne"
"subcorpus","###1531690017118016043###"
Item,Frequency,DOCF,Relative DOCF
"xxvi",0,0,0.00000
"strzałka",0,0,0.00000
"strykowski",0,0,0.00000
"fibigerowie",0,0,0.00000
"cohen",0,0,0.00000
"cognitively",0,0,0.00000
"xμ",0,0,0.00000
"y.",0,0,0.00000
"yaryna",0,0,0.00000
"strzec",0,0,0.00000
"strzałkowska",0,0,0.00000
"yerba-mate",0,0,0.00000
"yin",0,0,0.00000
"yina",0,0,0.00000
"ykuł",0,0,0.00000
"york",0,0,0.00000
"yorkshire",0,0,0.00000
"yorkshire27",0,0,0.00000
"you",0,0,0.00000
"your",0,0,0.00000
"yourself",0,0,0.00000
"strzelać",0,0,0.00000
"strzecha",0,0,0.00000
"mariacki",0,0,0.00000
"youth__community_project",0,0,0.00000
"strzelec",0,0,0.00000
"yuvnlhjr",0,0,0.00000
"yyy",0,0,0.00000
"strzelecka",0,0,0.00000
"mariak",0,0,0.00000
"strzelecki-gomułka",0,0,0.00000
"strzelecki",0,0,0.00000
"ficher",0,0,0.00000
"ficek",0,0,0.00000
"zaadresować",0,0,0.00000
"strzembosz",0,0,0.00000
"strzelnica",0,0,0.00000
"zaangażowani",0,0,0.00000
"strzemięcinem",0,0,0.00000
"zaangażowany",0,0,0.00000
"strzemięcinie",0,0,0.00000
"mariaż",0,0,0.00000
"mariański",0,0,0.00000
"zaapelować",0,0,0.00000
"zaaplikować",0,0,0.00000
"zaaranżować",0,0,0.00000
"zaaresztować",0,0,0.00000
"zabarwienie",0,0,0.00000
"strzępek",0,0,0.00000
"strzyżewski",0,0,0.00000
"strójwąs",0,0,0.00000
"marii",0,0,0.00000
"maribor",0,0,0.00000
"fides",0,0,0.00000
"cokolwiek8",0,0,0.00000
"be",0,0,0.00000
"zabezpieczyłam",0,0,0.00000
"stróż",0,0,0.00000
"mariola",0,0,0.00000
"zabielski",0,0,0.00000
"studentka",0,0,0.00000
"zabić",0,0,0.00000
"zablokować",0,0,0.00000
"zabobon",0,0,0.00000
"zaborca",0,0,0.00000
"zabory",0,0,0.00000
"students",0,0,0.00000
"mariusza",0,0,0.00000
"studied",0,0,0.00000
"fielding",0,0,0.00000
"field",0,0,0.00000
"studio",0,0,0.00000
"studies",0,0,0.00000
"market",0,0,0.00000
"studiów",0,0,0.00000
"zabudowę20",0,0,0.00000
"zaburzać",0,0,0.00000
"zaburzenie",0,0,0.00000
"zaburzyć",0,0,0.00000
"studniarek",0,0,0.00000
"marketing",0,0,0.00000
"zabytkowa",0,0,0.00000
"zabytkowej",0,0,0.00000
"zabytkowy",0,0,0.00000
"zabór",0,0,0.00000
"study",0,0,0.00000
"marketingowy",0,0,0.00000
"figura",0,0,0.00000
"fight",0,0,0.00000
"collaboration",0,0,0.00000
"zachowaliśmy",0,0,0.00000
"study_keswick_ha_final_rev_07_51",0,0,0.00000
"zachowałyby",0,0,0.00000
"studyjnych35",0,0,0.00000
"markiewicz",0,0,0.00000
"markietanka",0,0,0.00000
"zachwycać",0,0,0.00000
"zachwyciliśmy",0,0,0.00000
"zachwycić",0,0,0.00000
"zachęcaliśmy",0,0,0.00000
"stulczewski",0,0,0.00000
"markowa",0,0,0.00000
"stuletni",0,0,0.00000
"markować",0,0,0.00000
"figurować",0,0,0.00000
"figurka",0,0,0.00000
"zaciek",0,0,0.00000
"zaciekawienie",0,0,0.00000
"zacisze",0,0,0.00000
"zaciążyć",0,0,0.00000
"stuprocentowo",0,0,0.00000
"stutthof",0,0,0.00000
"markowska",0,0,0.00000
"zacytować",0,0,0.00000
"zaczerniać",0,0,0.00000
"stwierdzać",0,0,0.00000
"marksista",0,0,0.00000
"fikcja",0,0,0.00000
"zaczerpnęliśmy",0,0,0.00000
"stwierdziliśmy",0,0,0.00000
"marksizm",0,0,0.00000
"zaczyn",0,0,0.00000
"stwierdziłam",0,0,0.00000
"marlena",0,0,0.00000
"fila",0,0,0.00000
"collecting",0,0,0.00000
"collectig",0,0,0.00000
"beata",0,0,0.00000
"bd",0,0,0.00000
"against",0,0,0.00000
"activists",0,0,0.00000
"zaczynałam",0,0,0.00000
"zadania19",0,0,0.00000
"stwierdziłyśmy",0,0,0.00000
"stwierdziłem",0,0,0.00000
"marszałek",0,0,0.00000
"marskistowskiej",0,0,0.00000
"zadecydować",0,0,0.00000
"zadecydowałam",0,0,0.00000
"zadeklarować",0,0,0.00000
"zadomawiać",0,0,0.00000
"stwowych",0,0,0.00000
"stwowego",0,0,0.00000
"marszałkowski",0,0,0.00000
"filadelfia",0,0,0.00000
"zadowalająco",0,0,0.00000
"zadowolenie",0,0,0.00000
"zadośćuczynić",0,0,0.00000
"styczniowy",0,0,0.00000
"zadrzyński",0,0,0.00000
"styczyński",0,0,0.00000
"marta.madejska@gmail.com",0,0,0.00000
"filantropijny",0,0,0.00000
"stykowy",0,0,0.00000
"stykówka",0,0,0.00000
"martin",0,0,0.00000
"marta_xxx",0,0,0.00000
"collections",0,0,0.00000
"collection",0,0,0.00000
"zafałszować",0,0,0.00000
"zafundować",0,0,0.00000
"zagadać",0,0,0.00000
"stykówki9",0,0,0.00000
"martini",0,0,0.00000
"stylistyka",0,0,0.00000
"stylizowany",0,0,0.00000
"martini17",0,0,0.00000
"filatelistyka",0,0,0.00000
"stymulować",0,0,0.00000
"zagiąć",0,0,0.00000
"stypendium",0,0,0.00000
"stypendysta",0,0,0.00000
"martwy",0,0,0.00000
"files",0,0,0.00000
"collectiveaccess",0,0,0.00000
"zagospodarować",0,0,0.00000
"martyna",0,0,0.00000
"zagranica",0,0,0.00000
"stępniak",0,0,0.00000
"martyrologia",0,0,0.00000
"filharmonia",0,0,0.00000
"zagrażać",0,0,0.00000
"zagrobelny",0,0,0.00000
"zagrody",0,0,0.00000
"stępnik",0,0,0.00000
"mary",0,0,0.00000
"stłuczenie",0,0,0.00000
"su",0,0,0.00000
"maryja",0,0,0.00000
"filia",0,0,0.00000
"collectives",0,0,0.00000
"beatyfikacja",0,0,0.00000
"beata.duda@us.edu.pl",0,0,0.00000
"zagórz",0,0,0.00000
"zagórzański",0,0,0.00000
"zagłosować",0,0,0.00000
"zahamować",0,0,0.00000
"zahartować",0,0,0.00000
"zaimplementować",0,0,0.00000
"zainaugurować",0,0,0.00000
"subiektywizm",0,0,0.00000
"subiektywnie",0,0,0.00000
"maryjewska",0,0,0.00000
"subiektywność",0,0,0.00000
"subiektywnie18",0,0,0.00000
"filialny",0,0,0.00000
"subiektywny_przewodnik_po_dolnym_",0,0,0.00000
"subiektywny",0,0,0.00000
"zainteresowałam",0,0,0.00000
"subject",0,0,0.00000
"subjects",0,0,0.00000
"marzena",0,0,0.00000
"filip",0,0,0.00000
"collector",0,0,0.00000
"subskrybent",0,0,0.00000
"zajazd",0,0,0.00000
"subskrypcja",0,0,0.00000
"submitted",0,0,0.00000
"zajmujący",0,0,0.00000
"zajrzeć",0,0,0.00000
"subwencja",0,0,0.00000
"successfully",0,0,0.00000
"such",0,0,0.00000
"maseczka",0,0,0.00000
"filipek",0,0,0.00000
"college",0,0,0.00000
"beatyfikacyjny",0,0,0.00000
"zajęłoby",0,0,0.00000
"suchodolski",0,0,0.00000
"maskotka",0,0,0.00000
"zakaz",0,0,0.00000
"zakazać",0,0,0.00000
"zakazywać",0,0,0.00000
"zakażenie",0,0,0.00000
"zakisić",0,0,0.00000
"sudf0dulxv",0,0,0.00000
"maskować",0,0,0.00000
"filipin",0,0,0.00000
"zaklinacz",0,0,0.00000
"zakodować",0,0,0.00000
"zakomponować",0,0,0.00000
"zakomunikować",0,0,0.00000
"zakonczenie-projektu-gdanskie-historie",0,0,0.00000
"zakonnik",0,0,0.00000
"zakonny",0,0,0.00000
"zakonserwować",0,0,0.00000
"zakonspirować",0,0,0.00000
"sudzgrsrgreqlh",0,0,0.00000
"sudzhm",0,0,0.00000
"masowo",0,0,0.00000
"sufler",0,0,0.00000
"sue",0,0,0.00000
"filipkowski",0,0,0.00000
"collegium",0,0,0.00000
"zakotwiczenie",0,0,0.00000
"sufragan",0,0,0.00000
"zakończyliśmy",0,0,0.00000
"sugihara",0,0,0.00000
"mass",0,0,0.00000
"filipowski",0,0,0.00000
"zakreślać",0,0,0.00000
"suh",0,0,0.00000
"zakroić",0,0,0.00000
"sujkowska-sobisz",0,0,0.00000
"mastelerz",0,0,0.00000
"zakrzewska",0,0,0.00000
"sukcesami5",0,0,0.00000
"filipski",0,0,0.00000
"collège",0,0,0.00000
"beauvois",0,0,0.00000
"archives",0,0,0.00000
"archived",0,0,0.00000
"zakrzowieckiej",0,0,0.00000
"zaktywizować",0,0,0.00000
"zakupywać",0,0,0.00000
"zakwalifikować",0,0,0.00000
"zakwas",0,0,0.00000
"sukcesor",0,0,0.00000
"sukcesja",0,0,0.00000
"sukcesywny",0,0,0.00000
"master1305",0,0,0.00000
"zakątek",0,0,0.00000
"zakładasz",0,0,0.00000
"sularz",0,0,0.00000
"sukienka",0,0,0.00000
"zakładca",0,0,0.00000
"zakładka",0,0,0.00000
"sulejówka",0,0,0.00000
"maszynopisowy",0,0,0.00000
"maszynopis",0,0,0.00000
"com",0,0,0.00000
"zakładowych19",0,0,0.00000
"zakłamanie",0,0,0.00000
"zakłamywać",0,0,0.00000
"zakłócać",0,0,0.00000
"sumariusz",0,0,0.00000
"maszynowo",0,0,0.00000
"sumarycznie",0,0,0.00000
"sumaryczny",0,0,0.00000
"maszynowy",0,0,0.00000
"filmować",0,0,0.00000
"zalegalizować",0,0,0.00000
"zalegać",0,0,0.00000
"sumińska",0,0,0.00000
"sumienny",0,0,0.00000
"sumiński",0,0,0.00000
"sumińskiego",0,0,0.00000
"masło",0,0,0.00000
"filmowej5",0,0,0.00000
"com.pl",0,0,0.00000
"bebak",0,0,0.00000
"zaliczenie",0,0,0.00000
"summarises",0,0,0.00000
"summary",0,0,0.00000
"masłomiącej",0,0,0.00000
"zalążek",0,0,0.00000
"zam.",0,0,0.00000
"zamawiać",0,0,0.00000
"zamazać",0,0,0.00000
"summoning",0,0,0.00000
"zambrowskim29",0,0,0.00000
"zamecznik",0,0,0.00000
"zamecznika",0,0,0.00000
"sumować",0,0,0.00000
"masłowski",0,0,0.00000
"filmowiec",0,0,0.00000
"zameczniku",0,0,0.00000
"super",0,0,0.00000
"sumpt",0,0,0.00000
"zamenhofa",0,0,0.00000
"zamian142",0,0,0.00000
"superintendenturę",0,0,0.00000
"mat.",0,0,0.00000
"filmowy",0,0,0.00000
"com_content",0,0,0.00000
"matczuk",0,0,0.00000
"zamierać",0,0,0.00000
"supplemented",0,0,0.00000
"supozycja",0,0,0.00000
"filmoznawca",0,0,0.00000
"zamierzenie",0,0,0.00000
"zamieszczaliśmy",0,0,0.00000
"supports",0,0,0.00000
"supritendentury",0,0,0.00000
"matelski",0,0,0.00000
"zamieszkały",0,0,0.00000
"sura",0,0,0.00000
"filmoznawstwo",0,0,0.00000
"combine",0,0,0.00000
"beczeć",0,0,0.00000
"archives24",0,0,0.00000
"zamilkły",0,0,0.00000
"surdacki",0,0,0.00000
"zamontować",0,0,0.00000
"sureohpdw",0,0,0.00000
"matematyka",0,0,0.00000
"zamowa",0,0,0.00000
"surmhnw",0,0,0.00000
"zamość",0,0,0.00000
"zamrażać",0,0,0.00000
"zamrozić",0,0,0.00000
"zamrzeć",0,0,0.00000
"surmhnwx",0,0,0.00000
"mater",0,0,0.00000
"filmy",0,0,0.00000
"zamówienie",0,0,0.00000
"survival",0,0,0.00000
"zamęczyć",0,0,0.00000
"zanalizować",0,0,0.00000
"zanegowałby",0,0,0.00000
"survivor-centered",0,0,0.00000
"survivors",0,0,0.00000
"materializacja",0,0,0.00000
"filmów36",0,0,0.00000
"combining",0,0,0.00000
"zaniedbać",0,0,0.00000
"sussort",0,0,0.00000
"surzdg",0,0,0.00000
"zanik",0,0,0.00000
"sustainability",0,0,0.00000
"zaniknąć",0,0,0.00000
"sustainable",0,0,0.00000
"materials",0,0,0.00000
"filmówka",0,0,0.00000
"susuł",0,0,0.00000
"zanonimizowanymi",0,0,0.00000
"suszyński",0,0,0.00000
"susza",0,0,0.00000
"sustaining",0,0,0.00000
"commanet",0,0,0.00000
"beda",0,0,0.00000
"zaobserwować",0,0,0.00000
"zaobserwował47",0,0,0.00000
"suwalszczyzna",0,0,0.00000
"suwalski",0,0,0.00000
"zaolzie",0,0,0.00000
"zaopatrywać",0,0,0.00000
"zaopatrzyć",0,0,0.00000
"suwałki",0,0,0.00000
"suweren",0,0,0.00000
"materiałom",0,0,0.00000
"materiałami",0,0,0.00000
"suwerenne",0,0,0.00000
"suwerenny",0,0,0.00000
"materiałowy",0,0,0.00000
"sułkowice",0,0,0.00000
"filologiczny",0,0,0.00000
"filologia",0,0,0.00000
"zapalenie",0,0,0.00000
"zapalny",0,0,0.00000
"sw",0,0,0.00000
"svå",0,0,0.00000
"materiałów36",0,0,0.00000
"materiałów137",0,0,0.00000
"swiat",0,0,0.00000
"filozofia",0,0,0.00000
"commission",0,0,0.00000
"comment",0,0,0.00000
"archivestaskforce",0,0,0.00000
"algieria",0,0,0.00000
"alfred",0,0,0.00000
"zapewniałby",0,0,0.00000
"swoje",0,0,0.00000
"zapełnić",0,0,0.00000
"zapieczętować",0,0,0.00000
"zapierać",0,0,0.00000
"zapigo",0,0,0.00000
"swrqlpyz",0,0,0.00000
"zapis-u",0,0,0.00000
"zapisany",0,0,0.00000
"zapisek",0,0,0.00000
"sxghâ",0,0,0.00000
"swł",0,0,0.00000
"maturalny",0,0,0.00000
"matryca",0,0,0.00000
"zapisować",0,0,0.00000
"zapisy",0,0,0.00000
"zapisywana",0,0,0.00000
"syberia",0,0,0.00000
"sxgâd",0,0,0.00000
"zapleśniały",0,0,0.00000
"zaplątać",0,0,0.00000
"sybiraków10",0,0,0.00000
"sybirak",0,0,0.00000
"matwiejczuk",0,0,0.00000
"sygnalizować",0,0,0.00000
"sygn.",0,0,0.00000
"sygnatariusz",0,0,0.00000
"matwinem",0,0,0.00000
"committee",0,0,0.00000
"commissioned",0,0,0.00000
"zapomnieliśmy",0,0,0.00000
"zapora",0,0,0.00000
"sygnatura-97",0,0,0.00000
"sygnatura-37",0,0,0.00000
"sygnowania",0,0,0.00000
"mauthausen",0,0,0.00000
"maurice",0,0,0.00000
"zapowiaia",0,0,0.00000
"zapowiedzieć",0,0,0.00000
"sygnować",0,0,0.00000
"max",0,0,0.00000
"zapoznałam",0,0,0.00000
"zapoznałem",0,0,0.00000
"zapośredniczyć",0,0,0.00000
"zapożyczać",0,0,0.00000
"zapożyczyć",0,0,0.00000
"zaprasza",0,0,0.00000
"sylwester",0,0,0.00000
"sylwetka",0,0,0.00000
"maxqda",0,0,0.00000
"final_rev_07_51",0,0,0.00000
"common",0,0,0.00000
"symbolic",0,0,0.00000
"zaproponowaliśmy",0,0,0.00000
"symbolika",0,0,0.00000
"may_07_rev",0,0,0.00000
"may",0,0,0.00000
"symetryzmu",0,0,0.00000
"zaproszenie-i-program-konferencji",0,0,0.00000
"sympatyk",0,0,0.00000
"sympatyczny",0,0,0.00000
"maziarski",0,0,0.00000
"finalnie",0,0,0.00000
"bednarska",0,0,0.00000
"bednarowska",0,0,0.00000
"zaprz",0,0,0.00000
"zaprzeczać",0,0,0.00000
"zaprzestać",0,0,0.00000
"zaprzyjaźniony",0,0,0.00000
"zaprzysięgać",0,0,0.00000
"zapuszczać",0,0,0.00000
"sympatyzować",0,0,0.00000
"symposia",0,0,0.00000
"mazowiecka",0,0,0.00000
"zapór",0,0,0.00000
"zapłacić",0,0,0.00000
"zapłodnienie",0,0,0.00000
"zaradny",0,0,0.00000
"symptom",0,0,0.00000
"sympozjum",0,0,0.00000
"finanse",0,0,0.00000
"symulakrum",0,0,0.00000
"zarażać",0,0,0.00000
"zarchiwalizowane",0,0,0.00000
"zarchiwizowaliśmy",0,0,0.00000
"mazur",0,0,0.00000
"finansowanie",0,0,0.00000
"commonwealth",0,0,0.00000
"syndykalista",0,0,0.00000
"zarobek",0,0,0.00000
"synod",0,0,0.00000
"zarys",0,0,0.00000
"synonim",0,0,0.00000
"mazurkiewicz",0,0,0.00000
"mazurek",0,0,0.00000
"syntetycznie",0,0,0.00000
"syntetyczny",0,0,0.00000
"mazurski",0,0,0.00000
"syntetyzować",0,0,0.00000
"mazury",0,0,0.00000
"finansowo",0,0,0.00000
"communication",0,0,0.00000
"bedziemy",0,0,0.00000
"zarządu",0,0,0.00000
"zarządu14",0,0,0.00000
"zarządu30",0,0,0.00000
"sypialnia",0,0,0.00000
"synthesis",0,0,0.00000
"syrenka",0,0,0.00000
"syrena",0,0,0.00000
"małe",0,0,0.00000
"systematyczność",0,0,0.00000
"finansowo-osobowymi",0,0,0.00000
"finansowo-koordynacyjnym",0,0,0.00000
"zasadny",0,0,0.00000
"systematyzować",0,0,0.00000
"systematyzacja",0,0,0.00000
"systemowo",0,0,0.00000
"małopolska",0,0,0.00000
"małopolanin",0,0,0.00000
"systems",0,0,0.00000
"małopolski",0,0,0.00000
"zasiąść",0,0,0.00000
"sytu",0,0,0.00000
"syta",0,0,0.00000
"finał",0,0,0.00000
"communities",0,0,0.00000
"communist",0,0,0.00000
"archiving",0,0,0.00000
"archivi",0,0,0.00000
"zaskakująco",0,0,0.00000
"sytuacje146",0,0,0.00000
"małżeński",0,0,0.00000
"zasobić",0,0,0.00000
"sytuacji149",0,0,0.00000
"sytuacyjny",0,0,0.00000
"małżeństwo",0,0,0.00000
"finlandia",0,0,0.00000
"sz.",0,0,0.00000
"sytuować",0,0,0.00000
"małżowina",0,0,0.00000
"fio",0,0,0.00000
"community",0,0,0.00000
"zastane64",0,0,0.00000
"szablon",0,0,0.00000
"szablowski",0,0,0.00000
"mb",0,0,0.00000
"zastawnik",0,0,0.00000
"szachowy",0,0,0.00000
"mbp",0,0,0.00000
"firefox",0,0,0.00000
"zastosowaliśmy",0,0,0.00000
"zastosowania16",0,0,0.00000
"szacować",0,0,0.00000
"szacka",0,0,0.00000
"szacunkowo",0,0,0.00000
"mdflyâ",0,0,0.00000
"mckemmish",0,0,0.00000
"community-archives",0,0,0.00000
"believe",0,0,0.00000
"zastrzelić",0,0,0.00000
"zastęp",0,0,0.00000
"szadury",0,0,0.00000
"szadkowskiego",0,0,0.00000
"zastępczo",0,0,0.00000
"zastępować",0,0,0.00000
"szafka",0,0,0.00000
"mdnrv",0,0,0.00000
"firmować",0,0,0.00000
"zasygnalizować",0,0,0.00000
"zasygnalizowałyśmy",0,0,0.00000
"zasygnować",0,0,0.00000
"zasypać",0,0,0.00000
"zaszczyt",0,0,0.00000
"zaszkodzić",0,0,0.00000
"szala",0,0,0.00000
"mdp",0,0,0.00000
"zasłaniać",0,0,0.00000
"szalenie",0,0,0.00000
"zasłonić",0,0,0.00000
"zasługa",0,0,0.00000
"szalik",0,0,0.00000
"mdzlvnlhp",0,0,0.00000
"firmowy",0,0,0.00000
"community-generating",0,0,0.00000
"zasłużona",0,0,0.00000
"szanowny",0,0,0.00000
"szara",0,0,0.00000
"first",0,0,0.00000
"szaro",0,0,0.00000
"zatomizować",0,0,0.00000
"zator",0,0,0.00000
"szata",0,0,0.00000
"mecenas",0,0,0.00000
"fiszka",0,0,0.00000
"community-led",0,0,0.00000
"belliculum",0,0,0.00000
"archivist",0,0,0.00000
"zatorski",0,0,0.00000
"zatorszczyzny",0,0,0.00000
"zatorzu",0,0,0.00000
"szatnia",0,0,0.00000
"mecenat",0,0,0.00000
"szczecin",0,0,0.00000
"mechaniczno-elektryczne",0,0,0.00000
"five",0,0,0.00000
"szczeciński",0,0,0.00000
"szczecinek",0,0,0.00000
"szczegoly",0,0,0.00000
"szczeg",0,0,0.00000
"fizjologia",0,0,0.00000
"community_archives_case_study",0,0,0.00000
"mecz",0,0,0.00000
"medal",0,0,0.00000
"fizycznie",0,0,0.00000
"zauroczyć",0,0,0.00000
"szczekać",0,0,0.00000
"fizyczność",0,0,0.00000
"community_archives_case_study_cambridgeshire",0,0,0.00000
"below",0,0,0.00000
"zauważać",0,0,0.00000
"zauważyliśmy",0,0,0.00000
"zauważyłam",0,0,0.00000
"zaułek",0,0,0.00000
"zawacka",0,0,0.00000
"zawacka-wakarecy",0,0,0.00000
"zawacka-warakecy",0,0,0.00000
"zawacką-wakarecy",0,0,0.00000
"zawadzki",0,0,0.00000
"zawahać",0,0,0.00000
"zawahałbym",0,0,0.00000
"zawahań",0,0,0.00000
"szczelina",0,0,0.00000
"zawartości8",0,0,0.00000
"zawarłam",0,0,0.00000
"zawiadomienie",0,0,0.00000
"szczepienie",0,0,0.00000
"szczepatrz",0,0,0.00000
"mediami",0,0,0.00000
"zawierałyby",0,0,0.00000
"szczerość",0,0,0.00000
"szczotkarka",0,0,0.00000
"mediated",0,0,0.00000
"fizykochemiczny",0,0,0.00000
"zawieszka",0,0,0.00000
"zawieźć",0,0,0.00000
"szczygielska",0,0,0.00000
"szczuczyn",0,0,0.00000
"zawilgoceń",0,0,0.00000
"zawilgocić",0,0,0.00000
"zawisnąć",0,0,0.00000
"zawiązać",0,0,0.00000
"zawiązywać",0,0,0.00000
"szczygielski",0,0,0.00000
"mediawiki",0,0,0.00000
"mediator",0,0,0.00000
"szczyrzyckich",0,0,0.00000
"szczytny",0,0,0.00000
"medieval",0,0,0.00000
"szczątkowo",0,0,0.00000
"szczątkowy",0,0,0.00000
"mediolan",0,0,0.00000
"fiń",0,0,0.00000
"community_archives_case_study_my_brighton___",0,0,0.00000
"community_archives_case_study_eastside_ch_final_may_07_rev",0,0,0.00000
"archivistica",0,0,0.00000
"aliaksandr",0,0,0.00000
"agaton",0,0,0.00000
"activities",0,0,0.00000
"abstrahować",0,0,0.00000
"szebnie",0,0,0.00000
"mediowa",0,0,0.00000
"medioteki",0,0,0.00000
"załadować",0,0,0.00000
"szefowa",0,0,0.00000
"szef",0,0,0.00000
"załamywać",0,0,0.00000
"załatwianie",0,0,0.00000
"załatwiać",0,0,0.00000
"załatwić",0,0,0.00000
"szeliga",0,0,0.00000
"szelong",0,0,0.00000
"medycyna",0,0,0.00000
"fjordane",0,0,0.00000
"fiński",0,0,0.00000
"szemrać",0,0,0.00000
"medyczny",0,0,0.00000
"założyciel9",0,0,0.00000
"szeregi",0,0,0.00000
"medyka",0,0,0.00000
"fk",0,0,0.00000
"założycielskiego",0,0,0.00000
"szeregowiec",0,0,0.00000
"założyłam",0,0,0.00000
"szeregowy",0,0,0.00000
"meets",0,0,0.00000
"załuska",0,0,0.00000
"meglickiej",0,0,0.00000
"fk2zlgrf",0,0,0.00000
"community_archives_case_study_the_ark_",0,0,0.00000
"community_archives_case_study_northants_bhp___a_final",0,0,0.00000
"zaś",0,0,0.00000
"zaśpiewać",0,0,0.00000
"szerzyć",0,0,0.00000
"szesnasty",0,0,0.00000
"meksykański",0,0,0.00000
"szesnaście",0,0,0.00000
"szewc",0,0,0.00000
"melbourne",0,0,0.00000
"fkedgdĕqdg",0,0,0.00000
"zbawiciel",0,0,0.00000
"zbiec",0,0,0.00000
"szewczenko",0,0,0.00000
"zbieractwo",0,0,0.00000
"szewczyk",0,0,0.00000
"meldunek",0,0,0.00000
"sześcioletni",0,0,0.00000
"zbieramy-na-muzeum-ktorego-panstwo-nie-chce-stworzyc",0,0,0.00000
"sześć",0,0,0.00000
"meldunkowy",0,0,0.00000
"fkf",0,0,0.00000
"community_archives_case_study_the_ark_youth__",0,0,0.00000
"zbierałaby",0,0,0.00000
"zbierałam",0,0,0.00000
"zbieżny",0,0,0.00000
"sześćdziesiąty",0,0,0.00000
"sześćset",0,0,0.00000
"melinex",0,0,0.00000
"sziling",0,0,0.00000
"zbiorach77",0,0,0.00000
"zbiorczo",0,0,0.00000
"zbiorczy",0,0,0.00000
"zbiornica",0,0,0.00000
"zbiornik",0,0,0.00000
"szkalować",0,0,0.00000
"melinexu",0,0,0.00000
"fkfldáe",0,0,0.00000
"szkielet",0,0,0.00000
"melissa",0,0,0.00000
"szklanenegatywy.pl",0,0,0.00000
"meller",0,0,0.00000
"fkiudjphqwyzz",0,0,0.00000
"community_archives_case_study_wise_archive",0,0,0.00000
"bender",0,0,0.00000
"bemowska",0,0,0.00000
"zbiorów46",0,0,0.00000
"szklarski",0,0,0.00000
"melodia",0,0,0.00000
"melnyka",0,0,0.00000
"szklarstwo",0,0,0.00000
"zbliżenie",0,0,0.00000
"zbliżyć",0,0,0.00000
"szkoda",0,0,0.00000
"szkocki",0,0,0.00000
"fklzxp3rgnrz",0,0,0.00000
"fkjurpdg",0,0,0.00000
"zborniki",0,0,0.00000
"zborny",0,0,0.00000
"zboże",0,0,0.00000
"zbrodnia",0,0,0.00000
"zbrodniczy",0,0,0.00000
"zbuk",0,0,0.00000
"memarovic",0,0,0.00000
"szkoleniowo-edukacyjnej",0,0,0.00000
"member",0,0,0.00000
"fkmhgqrvwhndufklzdoq",0,0,0.00000
"zbytni",0,0,0.00000
"zbytnio",0,0,0.00000
"szkoleniowy",0,0,0.00000
"szkolnictwo",0,0,0.00000
"memoire",0,0,0.00000
"fkolnyz",0,0,0.00000
"comparative",0,0,0.00000
"community_project",0,0,0.00000
"szkolno-przedszkolnego",0,0,0.00000
"memorandi",0,0,0.00000
"zd",0,0,0.00000
"szkopińskiej",0,0,0.00000
"fkqd",0,0,0.00000
"szkutnik",0,0,0.00000
"szkło",0,0,0.00000
"memoriałowy",0,0,0.00000
"szlachcic",0,0,0.00000
"szlachecki",0,0,0.00000
"memories",0,0,0.00000
"fkrud",0,0,0.00000
"competing",0,0,0.00000
"zdawczo-odbiorczego",0,0,0.00000
"szlachetka",0,0,0.00000
"szlacheckiej1",0,0,0.00000
"szlachta",0,0,0.00000
"men",0,0,0.00000
"fksrvwxodwyzedgdzf",0,0,0.00000
"zdawczy",0,0,0.00000
"zdać",0,0,0.00000
"zdałam",0,0,0.00000
"zddufklzxp",0,0,0.00000
"zdebiaka",0,0,0.00000
"szlifować",0,0,0.00000
"szlif",0,0,0.00000
"zdecydowaliśmy",0,0,0.00000
"szminka",0,0,0.00000
"szmigielski",0,0,0.00000
"fksuhihuhqfml",0,0,0.00000
"completing",0,0,0.00000
"benedyktyn",0,0,0.00000
"benedetto",0,0,0.00000
"archivkunde",0,0,0.00000
"zdefiniowałam",0,0,0.00000
"zdehumanizować",0,0,0.00000
"zdeponować",0,0,0.00000
"zderzenie",0,0,0.00000
"zderzyć",0,0,0.00000
"zdewastować",0,0,0.00000
"sznur",0,0,0.00000
"szmuglerka",0,0,0.00000
"szociński",0,0,0.00000
"menedżerka",0,0,0.00000
"menedżer",0,0,0.00000
"szot",0,0,0.00000
"szostek",0,0,0.00000
"zdję",0,0,0.00000
"szpachelka",0,0,0.00000
"mentalnie",0,0,0.00000
"fkğurgrzlvndxqlzhuv",0,0,0.00000
"fkz",0,0,0.00000
"zdjęć",0,0,0.00000
"szpilka",0,0,0.00000
"zdobienie",0,0,0.00000
"zdobniczy",0,0,0.00000
"szpinda",0,0,0.00000
"szpieg",0,0,0.00000
"zdobyłam",0,0,0.00000
"szpociński",0,0,0.00000
"szpularka",0,0,0.00000
"mentor",0,0,0.00000
"szpulowy",0,0,0.00000
"szpularnia",0,0,0.00000
"flaga",0,0,0.00000
"flac",0,0,0.00000
"complicated",0,0,0.00000
"zdpl",0,0,0.00000
"zdqh",0,0,0.00000
"zdqhnvlhgrlqzhqwdu",0,0,0.00000
"zdqld",0,0,0.00000
"zdqlh",0,0,0.00000
"zdqlhpdnlhwgrsodndwyzqd",0,0,0.00000
"zdradzać",0,0,0.00000
"zdradzić",0,0,0.00000
"zdrajca",0,0,0.00000
"zdrojewski",0,0,0.00000
"szt.",0,0,0.00000
"zdrojowy",0,0,0.00000
"sztafaż",0,0,0.00000
"sztab",0,0,0.00000
